"player_id","round","kickoff_time","opponent_team","was_home","team_h_score","team_a_score","value","transfers_balance","selected","transfers_in","transfers_out","total_points","minutes","goals_scored","assists","clean_sheets","goals_conceded","own_goals","penalties_saved","penalties_missed","yellow_cards","red_cards","saves","bonus","bps","influence","creativity","threat","ict_index","ea_index","open_play_crosses","big_chances_created","clearances_blocks_interceptions","recoveries","key_passes","tackles","winning_goals","attempted_passes","completed_passes","penalties_conceded","big_chances_missed","errors_leading_to_goal","errors_leading_to_goal_attempt","tackled","offside","target_missed","fouls","dribbles","name","team","pos"
245,1,"2017-08-12T16:30:00Z",3,FALSE,0,2,55,0,146658,0,0,8,90,0,0,1,0,0,0,0,0,0,0,2,30,"18.6","5.6","8.0","3.2",0,0,0,6,6,0,1,0,102,94,0,0,0,0,0,0,0,1,0,"Otamendi","Man City","Defender"
245,2,"2017-08-21T19:00:00Z",7,TRUE,1,1,55,64924,312973,78538,13614,2,90,0,0,0,1,0,0,0,0,0,0,0,18,"25.6","3.3","18.0","4.7",0,0,0,5,7,0,2,0,79,66,0,0,0,0,0,0,1,0,1,"Otamendi","Man City","Defender"
245,3,"2017-08-26T11:30:00Z",2,FALSE,1,2,55,33637,375932,59937,26300,1,90,0,0,0,1,0,0,0,1,0,0,0,14,"26.4","3.2","8.0","3.8",0,0,0,14,10,0,1,0,85,78,0,1,0,0,0,0,2,3,1,"Otamendi","Man City","Defender"
246,1,"2017-08-12T16:30:00Z",3,FALSE,0,2,45,0,11529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Delph","Man City","Midfielder"
246,2,"2017-08-21T19:00:00Z",7,TRUE,1,1,45,-1423,12123,473,1896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Delph","Man City","Midfielder"
246,3,"2017-08-26T11:30:00Z",2,FALSE,1,2,45,-2072,10146,123,2195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Delph","Man City","Midfielder"
247,1,"2017-08-12T16:30:00Z",3,FALSE,0,2,80,0,247309,0,0,0,12,0,0,0,0,0,0,0,1,0,0,0,-1,"0.0","4.3","0.0","0.4",0,0,0,0,0,0,0,0,6,6,0,0,0,0,1,0,0,1,1,"Sterling","Man City","Midfielder"
247,2,"2017-08-21T19:00:00Z",7,TRUE,1,1,79,-77719,185223,4126,81845,6,45,1,0,0,0,0,0,0,0,0,0,0,18,"30.0","13.8","36.0","8.0",0,0,0,0,3,1,0,0,22,16,0,0,0,0,2,0,3,1,1,"Sterling","Man City","Midfielder"
247,3,"2017-08-26T11:30:00Z",2,FALSE,1,2,79,-15240,179214,16873,32113,4,90,1,0,0,1,0,0,0,0,1,0,0,12,"32.6","7.8","55.0","9.5",0,0,0,1,3,0,0,1,32,21,0,0,0,0,6,1,1,1,2,"Sterling","Man City","Midfielder"
248,1,"2017-08-12T16:30:00Z",3,FALSE,0,2,80,0,167664,0,0,8,90,0,1,1,0,0,0,0,0,0,0,2,30,"35.8","77.1","6.0","11.9",0,0,1,1,2,5,1,0,101,94,0,0,0,0,0,1,0,1,1,"David Silva","Man City","Midfielder"
248,2,"2017-08-21T19:00:00Z",7,TRUE,1,1,80,98945,343625,117847,18902,2,90,0,0,0,1,0,0,0,0,0,0,0,12,"18.8","52.5","24.0","9.5",0,1,0,2,6,4,0,0,63,55,0,1,0,0,4,0,1,0,2,"David Silva","Man City","Midfielder"
248,3,"2017-08-26T11:30:00Z",2,FALSE,1,2,81,39358,405582,83298,43940,6,90,0,1,0,1,0,0,0,1,0,0,2,25,"30.4","44.6","7.0","8.2",0,0,1,3,4,3,0,0,79,68,0,0,0,0,0,0,2,0,3,"David Silva","Man City","Midfielder"
249,1,"2017-08-12T16:30:00Z",3,FALSE,0,2,65,0,85542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Yaya Touré","Man City","Midfielder"
249,2,"2017-08-21T19:00:00Z",7,TRUE,1,1,65,-18085,79698,2119,20204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Yaya Touré","Man City","Midfielder"
249,3,"2017-08-26T11:30:00Z",2,FALSE,1,2,64,-14606,68212,1753,16359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Yaya Touré","Man City","Midfielder"
250,1,"2017-08-12T16:30:00Z",3,FALSE,0,2,50,0,37579,0,0,6,90,0,1,1,0,0,0,0,0,0,0,0,22,"13.2","29.6","15.0","5.8",0,0,0,3,6,1,0,0,99,86,0,0,0,0,0,0,1,0,0,"Fernandinho","Man City","Midfielder"
250,2,"2017-08-21T19:00:00Z",7,TRUE,1,1,50,38318,118321,46918,8600,2,90,0,0,0,1,0,0,0,0,0,0,0,13,"15.0","14.3","2.0","3.1",0,0,0,1,5,1,1,0,73,61,0,0,0,0,0,0,0,1,0,"Fernandinho","Man City","Midfielder"
250,3,"2017-08-26T11:30:00Z",2,FALSE,1,2,50,24488,158686,41836,17348,2,90,0,0,0,1,0,0,0,0,0,0,0,15,"32.6","4.8","30.0","6.7",0,0,0,7,7,0,1,0,68,59,0,0,0,0,2,0,0,1,1,"Fernandinho","Man City","Midfielder"
251,1,"2017-08-12T16:30:00Z",3,FALSE,0,2,45,0,5817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Fernando","Man City","Midfielder"
251,2,"2017-08-21T19:00:00Z",7,TRUE,1,1,45,-1774,4329,76,1850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Fernando","Man City","Midfielder"
251,3,"2017-08-26T11:30:00Z",2,FALSE,1,2,45,-680,3730,71,751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Fernando","Man City","Midfielder"
252,1,"2017-08-12T16:30:00Z",3,FALSE,0,2,100,0,1236998,0,0,3,90,0,0,1,0,0,0,0,0,0,0,0,14,"15.0","16.9","35.0","6.7",0,0,0,0,5,0,2,0,82,73,0,0,0,0,2,0,0,0,1,"De Bruyne","Man City","Midfielder"
252,2,"2017-08-21T19:00:00Z",7,TRUE,1,1,100,-67539,1265348,25807,93346,2,90,0,0,0,1,0,0,0,0,0,0,0,16,"20.2","54.4","23.0","9.8",0,1,0,1,12,4,1,0,62,49,0,0,0,0,5,0,0,0,2,"De Bruyne","Man City","Midfielder"
252,3,"2017-08-26T11:30:00Z",2,FALSE,1,2,100,-203509,1080812,17895,221404,3,90,0,0,0,1,0,0,0,0,0,0,1,24,"22.8","69.3","6.0","9.8",0,0,1,1,12,4,1,0,92,80,0,0,0,0,0,0,0,0,1,"De Bruyne","Man City","Midfielder"
253,1,"2017-08-12T16:30:00Z",3,FALSE,0,2,55,0,17173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Gündogan","Man City","Midfielder"
253,2,"2017-08-21T19:00:00Z",7,TRUE,1,1,55,-2915,15840,860,3775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Gündogan","Man City","Midfielder"
253,3,"2017-08-26T11:30:00Z",2,FALSE,1,2,54,-2207,14047,837,3044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Gündogan","Man City","Midfielder"
254,1,"2017-08-12T16:30:00Z",3,FALSE,0,2,70,0,2939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nolito","Man City","Midfielder"
254,2,"2017-08-21T19:00:00Z",7,TRUE,1,1,70,-679,2313,14,693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nolito","Man City","Midfielder"
254,3,"2017-08-26T11:30:00Z",2,FALSE,1,2,70,-278,2055,6,284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nolito","Man City","Midfielder"
255,1,"2017-08-12T16:30:00Z",3,FALSE,0,2,85,0,211370,0,0,1,22,0,0,0,0,0,0,0,0,0,0,0,2,"0.0","1.6","4.0","0.6",0,0,0,0,0,0,1,0,12,12,0,0,0,0,1,0,0,2,0,"Sané","Man City","Midfielder"
255,2,"2017-08-21T19:00:00Z",7,TRUE,1,1,84,-54410,173202,4183,58593,2,68,0,0,0,1,0,0,0,0,0,0,0,7,"5.8","15.3","0.0","2.1",0,0,0,1,2,1,0,0,21,15,0,0,0,0,1,0,0,1,2,"Sané","Man City","Midfielder"
255,3,"2017-08-26T11:30:00Z",2,FALSE,1,2,83,-44969,131665,3086,48055,1,8,0,0,0,0,0,0,0,0,0,0,0,2,"1.0","0.3","4.0","0.5",0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,"Sané","Man City","Midfielder"
256,1,"2017-08-12T16:30:00Z",3,FALSE,0,2,80,0,91243,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,3,"0.4","3.3","0.0","0.4",0,0,0,0,0,0,0,0,14,12,0,0,0,0,0,0,0,0,0,"Bernardo Silva","Man City","Midfielder"
256,2,"2017-08-21T19:00:00Z",7,TRUE,1,1,79,-23777,75610,2670,26447,1,21,0,0,0,0,0,0,0,0,0,0,0,10,"7.4","3.8","8.0","1.9",0,0,0,0,2,0,3,0,18,17,0,0,0,0,0,0,1,0,2,"Bernardo Silva","Man City","Midfielder"
256,3,"2017-08-26T11:30:00Z",2,FALSE,1,2,78,-20521,56939,2523,23044,2,65,0,0,0,1,0,0,0,0,0,0,0,11,"12.0","21.3","29.0","6.2",0,0,0,1,4,1,1,0,36,29,0,0,0,0,4,0,0,1,2,"Bernardo Silva","Man City","Midfielder"
257,1,"2017-08-12T16:30:00Z",3,FALSE,0,2,115,0,439441,0,0,9,82,1,0,1,0,0,0,0,0,0,0,3,33,"38.2","28.8","29.0","9.6",0,1,1,0,2,2,0,1,19,13,0,1,0,0,2,0,1,1,1,"Agüero","Man City","Forward"
257,2,"2017-08-21T19:00:00Z",7,TRUE,1,1,115,14866,543214,39936,25070,2,90,0,0,0,1,0,0,0,0,0,0,0,10,"10.2","53.2","32.0","9.5",0,2,1,0,0,4,0,0,30,21,0,0,0,0,5,0,1,1,0,"Agüero","Man City","Forward"
257,3,"2017-08-26T11:30:00Z",2,FALSE,1,2,115,28625,600066,70251,41626,1,24,0,0,0,0,0,0,0,0,0,0,0,3,"2.4","2.3","18.0","2.3",0,0,0,0,1,0,0,0,6,6,0,0,0,0,0,0,1,0,1,"Agüero","Man City","Forward"
258,1,"2017-08-11T18:45:00Z",1,FALSE,4,3,70,0,140110,0,0,1,8,0,0,0,2,0,0,0,0,0,0,0,3,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,"Iheanacho","Leicester","Forward"
258,2,"2017-08-19T14:00:00Z",3,TRUE,2,0,70,-35587,113093,2969,38556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Iheanacho","Leicester","Forward"
258,3,"2017-08-26T16:30:00Z",12,FALSE,2,0,69,-43277,70389,378,43655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Iheanacho","Leicester","Forward"
259,1,"2017-08-12T16:30:00Z",3,FALSE,0,2,105,0,526481,0,0,1,77,0,0,1,0,0,0,0,1,0,0,0,-4,"0.0","9.4","69.0","7.8",0,0,0,0,4,0,0,0,25,20,0,2,0,0,0,0,2,2,2,"Jesus","Man City","Forward"
259,2,"2017-08-21T19:00:00Z",7,TRUE,1,1,105,-71404,487529,10970,82374,1,45,0,0,0,1,0,0,0,0,0,0,0,2,"2.8","3.4","22.0","2.8",0,0,0,0,1,0,0,0,28,23,0,0,0,0,2,0,1,0,2,"Jesus","Man City","Forward"
259,3,"2017-08-26T11:30:00Z",2,FALSE,1,2,104,-105800,388870,13899,119699,9,81,1,0,0,1,0,0,0,0,0,0,3,28,"34.4","16.7","33.0","8.4",0,0,0,0,0,1,2,0,23,21,0,0,0,0,3,2,1,2,1,"Jesus","Man City","Forward"
260,1,"2017-08-13T15:00:00Z",20,TRUE,4,0,55,0,1195182,0,0,6,90,0,0,1,0,0,0,0,0,0,1,0,22,"10.6","0.0","0.0","1.1",0,0,0,0,8,0,0,0,26,19,0,0,0,0,0,0,0,0,0,"de Gea","Man Utd","Goalkeeper"
260,2,"2017-08-19T11:30:00Z",16,FALSE,0,4,55,34341,1495257,59890,25549,6,90,0,0,1,0,0,0,0,0,0,1,0,22,"5.6","0.0","0.0","0.6",0,0,0,0,8,0,0,0,23,11,0,0,0,0,0,0,0,0,0,"de Gea","Man Utd","Goalkeeper"
260,3,"2017-08-26T16:30:00Z",9,TRUE,2,0,55,-16794,1577700,47672,64466,7,90,0,0,1,0,0,0,0,0,0,4,0,29,"27.0","0.0","0.0","2.7",0,0,0,1,9,0,0,0,21,12,0,0,0,0,0,0,0,0,0,"de Gea","Man Utd","Goalkeeper"
261,1,"2017-08-13T15:00:00Z",20,TRUE,4,0,50,0,7601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Romero","Man Utd","Goalkeeper"
261,2,"2017-08-19T11:30:00Z",16,FALSE,0,4,50,-1093,8519,114,1207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Romero","Man Utd","Goalkeeper"
261,3,"2017-08-26T16:30:00Z",9,TRUE,2,0,49,-1042,8049,53,1095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Romero","Man Utd","Goalkeeper"
262,1,"2017-08-13T15:00:00Z",20,TRUE,4,0,40,0,38383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Joel Pereira","Man Utd","Goalkeeper"
262,2,"2017-08-19T11:30:00Z",16,FALSE,0,4,40,-2516,39686,622,3138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Joel Pereira","Man Utd","Goalkeeper"
262,3,"2017-08-26T16:30:00Z",9,TRUE,2,0,40,-4149,36233,353,4502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Joel Pereira","Man Utd","Goalkeeper"
263,1,"2017-08-13T15:00:00Z",20,TRUE,4,0,55,0,65797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Smalling","Man Utd","Defender"
263,2,"2017-08-19T11:30:00Z",16,FALSE,0,4,55,-10893,70836,2382,13275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Smalling","Man Utd","Defender"
263,3,"2017-08-26T16:30:00Z",9,TRUE,2,0,54,-16482,56407,557,17039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Smalling","Man Utd","Defender"
264,1,"2017-08-13T15:00:00Z",20,TRUE,4,0,50,0,28003,0,0,6,90,0,0,1,0,0,0,0,0,0,0,0,27,"18.8","0.9","0.0","2.0",0,0,0,7,5,0,0,0,60,55,0,0,0,0,0,0,0,1,0,"Jones","Man Utd","Defender"
264,2,"2017-08-19T11:30:00Z",16,FALSE,0,4,50,46910,96051,53195,6285,6,90,0,0,1,0,0,0,0,0,0,0,0,30,"24.8","0.4","7.0","3.2",0,0,0,13,6,0,1,0,47,45,0,1,0,0,0,0,1,0,0,"Jones","Man Utd","Defender"
264,3,"2017-08-26T16:30:00Z",9,TRUE,2,0,50,76947,182295,93948,17001,7,90,0,0,1,0,0,0,0,0,0,0,1,31,"22.8","0.8","0.0","2.4",0,0,0,8,7,0,0,0,54,52,0,0,0,0,0,0,0,0,1,"Jones","Man Utd","Defender"
265,1,"2017-08-13T15:00:00Z",20,TRUE,4,0,50,0,3576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Shaw","Man Utd","Defender"
265,2,"2017-08-19T11:30:00Z",16,FALSE,0,4,50,-764,3698,118,882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Shaw","Man Utd","Defender"
265,3,"2017-08-26T16:30:00Z",9,TRUE,2,0,49,-425,3429,109,534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Shaw","Man Utd","Defender"
266,1,"2017-08-13T15:00:00Z",20,TRUE,4,0,55,0,1964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Rojo","Man Utd","Defender"
266,2,"2017-08-19T11:30:00Z",16,FALSE,0,4,55,-458,1986,57,515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Rojo","Man Utd","Defender"
266,3,"2017-08-26T16:30:00Z",9,TRUE,2,0,55,-284,1806,37,321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Rojo","Man Utd","Defender"
267,1,"2017-08-13T15:00:00Z",20,TRUE,4,0,65,0,362470,0,0,5,90,0,0,1,0,0,0,0,1,0,0,0,22,"19.4","17.2","8.0","4.5",0,1,0,5,4,1,0,0,40,37,0,0,0,0,2,0,0,3,1,"Valencia","Man Utd","Defender"
267,2,"2017-08-19T11:30:00Z",16,FALSE,0,4,65,8613,438316,28474,19861,6,90,0,0,1,0,0,0,0,0,0,0,0,27,"14.4","5.8","0.0","2.0",0,0,0,2,12,0,1,0,77,69,0,0,0,0,2,0,0,0,0,"Valencia","Man Utd","Defender"
267,3,"2017-08-26T16:30:00Z",9,TRUE,2,0,65,-15364,443380,24663,40027,9,90,0,0,1,0,0,0,0,0,0,0,3,33,"19.2","26.3","28.0","7.4",0,2,0,1,6,1,2,0,79,67,0,0,0,0,0,0,0,0,2,"Valencia","Man Utd","Defender"
268,1,"2017-08-13T15:00:00Z",20,TRUE,4,0,55,0,29145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Darmian","Man Utd","Defender"
268,2,"2017-08-19T11:30:00Z",16,FALSE,0,4,54,-8572,23965,624,9196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Darmian","Man Utd","Defender"
268,3,"2017-08-26T16:30:00Z",9,TRUE,2,0,53,-8889,16136,172,9061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Darmian","Man Utd","Defender"
269,1,"2017-08-12T14:00:00Z",8,TRUE,0,3,45,0,60308,0,0,1,77,0,0,0,2,0,0,0,0,0,0,0,19,"18.2","1.0","0.0","1.9",0,0,0,6,4,0,4,0,38,28,0,0,0,0,1,0,0,0,0,"Fosu-Mensah","Crystal Palace","Defender"
269,2,"2017-08-19T14:00:00Z",10,FALSE,1,0,45,1197,80902,7127,5930,2,90,0,0,0,1,0,0,0,0,0,0,0,14,"23.6","0.3","0.0","2.4",0,0,0,9,7,0,1,0,22,14,0,0,0,0,1,0,0,1,2,"Fosu-Mensah","Crystal Palace","Defender"
269,3,"2017-08-26T14:00:00Z",16,TRUE,0,2,45,4051,89867,11044,6993,1,90,0,0,0,2,0,0,0,0,0,0,0,14,"12.6","2.9","1.0","1.7",0,0,0,4,11,0,2,0,56,42,0,0,0,1,1,0,1,0,0,"Fosu-Mensah","Crystal Palace","Defender"
270,1,"2017-08-13T15:00:00Z",20,TRUE,4,0,55,0,53799,0,0,6,90,0,0,1,0,0,0,0,0,0,0,0,23,"15.0","25.1","13.0","5.3",0,1,0,6,3,1,0,0,36,26,0,0,0,0,0,0,2,2,1,"Blind","Man Utd","Defender"
270,2,"2017-08-19T11:30:00Z",16,FALSE,0,4,55,28013,103681,33726,5713,6,90,0,0,1,0,0,0,0,0,0,0,0,29,"19.2","24.0","0.0","4.3",0,0,1,6,6,1,0,0,67,59,0,0,0,0,2,0,0,0,0,"Blind","Man Utd","Defender"
270,3,"2017-08-26T16:30:00Z",9,TRUE,2,0,55,28426,140674,40615,12189,6,90,0,0,1,0,0,0,0,0,0,0,0,29,"18.4","31.4","2.0","5.2",0,3,0,3,6,1,1,0,64,55,0,0,0,0,0,0,0,2,0,"Blind","Man Utd","Defender"
271,1,"2017-08-13T15:00:00Z",20,TRUE,4,0,60,0,352951,0,0,5,90,0,0,1,0,0,0,0,1,0,0,0,21,"8.6","0.4","4.0","1.3",0,0,0,5,8,0,0,0,53,43,0,0,0,0,0,0,0,2,0,"Bailly","Man Utd","Defender"
271,2,"2017-08-19T11:30:00Z",16,FALSE,0,4,60,4321,410326,23089,18768,15,90,1,0,1,0,0,0,0,0,0,0,3,46,"56.0","0.7","33.0","9.0",0,0,0,11,3,0,1,1,48,45,0,0,0,0,0,0,0,1,0,"Bailly","Man Utd","Defender"
271,3,"2017-08-26T16:30:00Z",9,TRUE,2,0,61,165341,642226,188461,23120,6,90,0,0,1,0,0,0,0,0,0,0,0,25,"16.0","0.8","0.0","1.7",0,0,0,5,8,0,0,0,50,43,0,0,0,0,0,0,0,1,0,"Bailly","Man Utd","Defender"
272,1,"2017-08-13T15:00:00Z",20,TRUE,4,0,40,0,66867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tuanzebe","Man Utd","Defender"
272,2,"2017-08-19T11:30:00Z",16,FALSE,0,4,40,-5975,66312,2554,8529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tuanzebe","Man Utd","Defender"
272,3,"2017-08-26T16:30:00Z",9,TRUE,2,0,40,-11547,55528,1035,12582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tuanzebe","Man Utd","Defender"
273,1,"2017-08-13T15:00:00Z",20,TRUE,4,0,55,0,259905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Lindelöf","Man Utd","Defender"
273,2,"2017-08-19T11:30:00Z",16,FALSE,0,4,54,-79662,196843,3871,83533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Lindelöf","Man Utd","Defender"
273,3,"2017-08-26T16:30:00Z",9,TRUE,2,0,52,-82992,115224,556,83548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Lindelöf","Man Utd","Defender"
274,1,"2017-08-13T15:00:00Z",20,TRUE,4,0,70,0,127293,0,0,3,75,0,0,1,0,0,0,0,0,0,0,0,17,"11.2","26.8","25.0","6.3",0,0,0,2,7,2,2,0,38,34,0,0,0,0,1,0,0,2,1,"Mata","Man Utd","Midfielder"
274,2,"2017-08-19T11:30:00Z",16,FALSE,0,4,70,16004,161413,27448,11444,3,74,0,0,1,0,0,0,0,0,0,0,0,17,"6.8","30.8","6.0","4.4",0,1,1,1,3,2,0,0,49,42,0,0,0,0,1,0,1,0,2,"Mata","Man Utd","Midfielder"
274,3,"2017-08-26T16:30:00Z",9,TRUE,2,0,70,-11578,153572,9860,21438,3,66,0,0,1,0,0,0,0,0,0,0,0,14,"10.2","23.0","27.0","6.0",0,1,0,0,3,1,0,0,51,48,0,0,0,0,0,1,0,0,0,"Mata","Man Utd","Midfielder"
275,1,"2017-08-13T15:00:00Z",20,TRUE,4,0,50,0,20119,0,0,1,14,0,0,0,0,0,0,0,0,0,0,0,2,"2.2","0.8","0.0","0.3",0,0,0,0,1,0,0,0,11,10,0,0,0,0,0,0,0,1,0,"Fellaini","Man Utd","Midfielder"
275,2,"2017-08-19T11:30:00Z",16,FALSE,0,4,50,-2287,22421,1077,3364,1,15,0,0,0,0,0,0,0,0,0,0,0,3,"2.8","0.1","0.0","0.3",0,0,0,2,0,0,0,0,14,12,0,0,0,0,0,0,0,1,0,"Fellaini","Man Utd","Midfielder"
275,3,"2017-08-26T16:30:00Z",9,TRUE,2,0,49,-3208,20103,742,3950,6,16,1,0,0,0,0,0,0,0,0,0,0,22,"36.4","10.7","35.0","8.2",0,0,0,0,2,1,0,0,17,16,0,0,0,0,0,0,0,0,0,"Fellaini","Man Utd","Midfielder"
276,1,"2017-08-13T15:00:00Z",20,TRUE,4,0,45,0,48481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Carrick","Man Utd","Midfielder"
